Scenarios,Camps Name,Mu,delta_D,alpha,delta_R,lambda_C,lambda_S,omega,Supply,Optimal Allocated Aid
Scenario 28,Camp 5,1,50,0.75,1,2483.6,742.52,12446.91897,37860,7356
Scenario 28,Camp 6,1,50,0.75,1,1698.4,2074,8512.568055,37860,5032
Scenario 28,Camp 7,1,50,0.75,1,2174.4,1628.42,10897.63051,37860,6440
Scenario 29,Camp 1,2,20,0.75,1,428.4,2882.1,533.5084932,11358,380
Scenario 29,Camp 2,2,20,0.75,1,642.6,2860.68,799.6423164,11358,572
Scenario 29,Camp 3,2,20,0.75,1,1071,2817.84,1331.909578,11358,952
Scenario 29,Camp 4,2,20,0.75,1,4282.8,4500.96,5322.421457,11358,3806
Scenario 29,Camp 5,2,20,0.75,1,2483.6,742.52,3086.999364,11358,2206
Scenario 29,Camp 6,2,20,0.75,1,1698.4,2074,2111.424937,11358,1510
Scenario 29,Camp 7,2,20,0.75,1,2174.4,1628.42,2702.832773,11358,1932
Scenario 29,Camp 1,2,20,0.75,1,428.4,2882.1,533.5084932,15144,508
Scenario 29,Camp 2,2,20,0.75,1,642.6,2860.68,799.6423164,15144,762
Scenario 29,Camp 3,2,20,0.75,1,1071,2817.84,1331.909578,15144,1270
Scenario 29,Camp 4,2,20,0.75,1,4282.8,4500.96,5322.421457,15144,5074
Scenario 29,Camp 5,2,20,0.75,1,2483.6,742.52,3086.999364,15144,2942
Scenario 29,Camp 6,2,20,0.75,1,1698.4,2074,2111.424937,15144,2012
Scenario 29,Camp 7,2,20,0.75,1,2174.4,1628.42,2702.832773,15144,2576
Scenario 29,Camp 1,2,20,0.75,1,428.4,2882.1,533.5084932,18930,710
Scenario 29,Camp 2,2,20,0.75,1,642.6,2860.68,799.6423164,18930,1018
Scenario 29,Camp 3,2,20,0.75,1,1071,2817.84,1331.909578,18930,1634
Scenario 29,Camp 4,2,20,0.75,1,4282.8,4500.96,5322.421457,18930,6302
Scenario 29,Camp 5,2,20,0.75,1,2483.6,742.52,3086.999364,18930,3580
Scenario 29,Camp 6,2,20,0.75,1,1698.4,2074,2111.424937,18930,2510
Scenario 29,Camp 7,2,20,0.75,1,2174.4,1628.42,2702.832773,18930,3176
Scenario 3,Camp 1,1,40,0.25,1,428.4,2882.1,1110.965084,22716,762
Scenario 3,Camp 2,1,40,0.25,1,642.6,2860.68,1665.800478,22716,1142
Scenario 3,Camp 3,1,40,0.25,1,1071,2817.84,2775.471066,22716,1904
Scenario 3,Camp 4,1,40,0.25,1,4282.8,4500.96,11094.8913,22716,7612
Scenario 3,Camp 5,1,40,0.25,1,2483.6,742.52,6434.482579,22716,4414
Scenario 3,Camp 6,1,40,0.25,1,1698.4,2074,4400.60476,22716,3018
Scenario 3,Camp 7,1,40,0.25,1,2174.4,1628.42,5633.571959,22716,3864
Scenario 3,Camp 1,1,40,0.25,1,428.4,2882.1,1110.965084,30288,1792
Scenario 3,Camp 2,1,40,0.25,1,642.6,2860.68,1665.800478,30288,2294
Scenario 3,Camp 3,1,40,0.25,1,1071,2817.84,2775.471066,30288,2396
Scenario 3,Camp 4,1,40,0.25,1,4282.8,4500.96,11094.8913,30288,9582
Scenario 3,Camp 5,1,40,0.25,1,2483.6,742.52,6434.482579,30288,5558
Scenario 3,Camp 6,1,40,0.25,1,1698.4,2074,4400.60476,30288,3800
Scenario 3,Camp 7,1,40,0.25,1,2174.4,1628.42,5633.571959,30288,4866
Scenario 3,Camp 1,1,40,0.25,1,428.4,2882.1,1110.965084,37860,2306
Scenario 3,Camp 2,1,40,0.25,1,642.6,2860.68,1665.800478,37860,2838
Scenario 3,Camp 3,1,40,0.25,1,1071,2817.84,2775.471066,37860,3890
Scenario 3,Camp 4,1,40,0.25,1,4282.8,4500.96,11094.8913,37860,12566
Scenario 3,Camp 5,1,40,0.25,1,2483.6,742.52,6434.482579,37860,5942
Scenario 3,Camp 6,1,40,0.25,1,1698.4,2074,4400.60476,37860,5116
Scenario 3,Camp 7,1,40,0.25,1,2174.4,1628.42,5633.571959,37860,5202
Scenario 30,Camp 1,2,30,0.75,1,428.4,2882.1,620.5616946,11358,380
Scenario 30,Camp 2,2,30,0.75,1,642.6,2860.68,930.1208832,11358,572
Scenario 30,Camp 3,2,30,0.75,1,1071,2817.84,1549.238813,11358,952
Scenario 30,Camp 4,2,30,0.75,1,4282.8,4500.96,6190.887156,11358,3806
Scenario 30,Camp 5,2,30,0.75,1,2483.6,742.52,3590.708641,11358,2206
Scenario 30,Camp 6,2,30,0.75,1,1698.4,2074,2455.948599,11358,1510
Scenario 30,Camp 7,2,30,0.75,1,2174.4,1628.42,3143.85714,11358,1932
Scenario 30,Camp 1,2,30,0.75,1,428.4,2882.1,620.5616946,15144,508
Scenario 30,Camp 2,2,30,0.75,1,642.6,2860.68,930.1208832,15144,762
Scenario 30,Camp 3,2,30,0.75,1,1071,2817.84,1549.238813,15144,1270
Scenario 30,Camp 4,2,30,0.75,1,4282.8,4500.96,6190.887156,15144,5074
Scenario 30,Camp 5,2,30,0.75,1,2483.6,742.52,3590.708641,15144,2942
Scenario 30,Camp 6,2,30,0.75,1,1698.4,2074,2455.948599,15144,2012
Scenario 30,Camp 7,2,30,0.75,1,2174.4,1628.42,3143.85714,15144,2576
Scenario 30,Camp 1,2,30,0.75,1,428.4,2882.1,620.5616946,18930,620.5616946
Scenario 30,Camp 2,2,30,0.75,1,642.6,2860.68,930.1208832,18930,930.1208832
Scenario 30,Camp 3,2,30,0.75,1,1071,2817.84,1549.238813,18930,1549.238813
Scenario 30,Camp 4,2,30,0.75,1,4282.8,4500.96,6190.887156,18930,6322.078609
Scenario 30,Camp 5,2,30,0.75,1,2483.6,742.52,3590.708641,18930,3770
Scenario 30,Camp 6,2,30,0.75,1,1698.4,2074,2455.948599,18930,2490
Scenario 30,Camp 7,2,30,0.75,1,2174.4,1628.42,3143.85714,18930,3248
Scenario 31,Camp 1,2,40,0.75,1,428.4,2882.1,682.3269238,11358,380
Scenario 31,Camp 2,2,40,0.75,1,642.6,2860.68,1022.6969,11358,572
Scenario 31,Camp 3,2,40,0.75,1,1071,2817.84,1703.436359,11358,952
Scenario 31,Camp 4,2,40,0.75,1,4282.8,4500.96,6807.073376,11358,3806
Scenario 31,Camp 5,2,40,0.75,1,2483.6,742.52,3948.09606,11358,2206
Scenario 31,Camp 6,2,40,0.75,1,1698.4,2074,2700.392028,11358,1510
Scenario 31,Camp 7,2,40,0.75,1,2174.4,1628.42,3456.768908,11358,1932
Scenario 31,Camp 1,2,40,0.75,1,428.4,2882.1,682.3269238,15144,508
Scenario 31,Camp 2,2,40,0.75,1,642.6,2860.68,1022.6969,15144,762
Scenario 31,Camp 3,2,40,0.75,1,1071,2817.84,1703.436359,15144,1270
Scenario 31,Camp 4,2,40,0.75,1,4282.8,4500.96,6807.073376,15144,5074
Scenario 31,Camp 5,2,40,0.75,1,2483.6,742.52,3948.09606,15144,2942
Scenario 31,Camp 6,2,40,0.75,1,1698.4,2074,2700.392028,15144,2012
Scenario 31,Camp 7,2,40,0.75,1,2174.4,1628.42,3456.768908,15144,2576
Scenario 31,Camp 1,2,40,0.75,1,428.4,2882.1,682.3269238,18930,636
Scenario 31,Camp 2,2,40,0.75,1,642.6,2860.68,1022.6969,18930,952
Scenario 31,Camp 3,2,40,0.75,1,1071,2817.84,1703.436359,18930,1586
Scenario 31,Camp 4,2,40,0.75,1,4282.8,4500.96,6807.073376,18930,6342
Scenario 31,Camp 5,2,40,0.75,1,2483.6,742.52,3948.09606,18930,3678
Scenario 31,Camp 6,2,40,0.75,1,1698.4,2074,2700.392028,18930,2516
Scenario 31,Camp 7,2,40,0.75,1,2174.4,1628.42,3456.768908,18930,3220
Scenario 32,Camp 1,2,50,0.75,1,428.4,2882.1,730.2357577,11358,380
Scenario 32,Camp 2,2,50,0.75,1,642.6,2860.68,1094.504437,11358,572
Scenario 32,Camp 3,2,50,0.75,1,1071,2817.84,1823.041268,11358,952
Scenario 32,Camp 4,2,50,0.75,1,4282.8,4500.96,7285.024539,11358,3806
Scenario 32,Camp 5,2,50,0.75,1,2483.6,742.52,4225.307279,11358,2206
Scenario 32,Camp 6,2,50,0.75,1,1698.4,2074,2889.997082,11358,1510
Scenario 32,Camp 7,2,50,0.75,1,2174.4,1628.42,3699.482131,11358,1932
Scenario 32,Camp 1,2,50,0.75,1,428.4,2882.1,730.2357577,15144,508
Scenario 32,Camp 2,2,50,0.75,1,642.6,2860.68,1094.504437,15144,762
Scenario 32,Camp 3,2,50,0.75,1,1071,2817.84,1823.041268,15144,1270
Scenario 32,Camp 4,2,50,0.75,1,4282.8,4500.96,7285.024539,15144,5074
Scenario 32,Camp 5,2,50,0.75,1,2483.6,742.52,4225.307279,15144,2942
Scenario 32,Camp 6,2,50,0.75,1,1698.4,2074,2889.997082,15144,2012
Scenario 32,Camp 7,2,50,0.75,1,2174.4,1628.42,3699.482131,15144,2576
Scenario 32,Camp 1,2,50,0.75,1,428.4,2882.1,730.2357577,18930,636
Scenario 32,Camp 2,2,50,0.75,1,642.6,2860.68,1094.504437,18930,952
Scenario 32,Camp 3,2,50,0.75,1,1071,2817.84,1823.041268,18930,1586
Scenario 32,Camp 4,2,50,0.75,1,4282.8,4500.96,7285.024539,18930,6342
Scenario 32,Camp 5,2,50,0.75,1,2483.6,742.52,4225.307279,18930,3678
Scenario 32,Camp 6,2,50,0.75,1,1698.4,2074,2889.997082,18930,2516
Scenario 32,Camp 7,2,50,0.75,1,2174.4,1628.42,3699.482131,18930,3220
Scenario 33,Camp 1,6,20,0.75,1,428.4,2882.1,75.48099397,3786,75.48099397
Scenario 33,Camp 2,6,20,0.75,1,642.6,2860.68,112.9600475,3786,112.9600475
Scenario 33,Camp 3,6,20,0.75,1,1071,2817.84,187.9176715,3786,222
Scenario 33,Camp 4,6,20,0.75,1,4282.8,4500.96,749.8878211,3786,1333.558958
Scenario 33,Camp 5,6,20,0.75,1,2483.6,742.52,435.0810714,3786,826
Scenario 33,Camp 6,6,20,0.75,1,1698.4,2074,297.6942519,3786,514
Scenario 33,Camp 7,6,20,0.75,1,2174.4,1628.42,380.9802079,3786,702
Scenario 33,Camp 1,6,20,0.75,1,428.4,2882.1,75.48099397,5048,84
Scenario 33,Camp 2,6,20,0.75,1,642.6,2860.68,112.9600475,5048,202
Scenario 33,Camp 3,6,20,0.75,1,1071,2817.84,187.9176715,5048,414
Scenario 33,Camp 4,6,20,0.75,1,4282.8,4500.96,749.8878211,5048,1768
Scenario 33,Camp 5,6,20,0.75,1,2483.6,742.52,435.0810714,5048,986
Scenario 33,Camp 6,6,20,0.75,1,1698.4,2074,297.6942519,5048,702
Scenario 33,Camp 7,6,20,0.75,1,2174.4,1628.42,380.9802079,5048,892
Scenario 33,Camp 1,6,20,0.75,1,428.4,2882.1,75.48099397,6310,222
Scenario 33,Camp 2,6,20,0.75,1,642.6,2860.68,112.9600475,6310,348
Scenario 33,Camp 3,6,20,0.75,1,1071,2817.84,187.9176715,6310,576
Scenario 33,Camp 4,6,20,0.75,1,4282.8,4500.96,749.8878211,6310,2134
Scenario 33,Camp 5,6,20,0.75,1,2483.6,742.52,435.0810714,6310,1120
Scenario 33,Camp 6,6,20,0.75,1,1698.4,2074,297.6942519,6310,860
Scenario 33,Camp 7,6,20,0.75,1,2174.4,1628.42,380.9802079,6310,1050
Scenario 34,Camp 1,6,30,0.75,1,428.4,2882.1,104.6334653,3786,104.6334653
Scenario 34,Camp 2,6,30,0.75,1,642.6,2860.68,156.5877791,3786,156.5877791
Scenario 34,Camp 3,6,30,0.75,1,1071,2817.84,260.4957371,3786,260.4957371
Scenario 34,Camp 4,6,30,0.75,1,4282.8,4500.96,1039.5115,3786,1250
Scenario 34,Camp 5,6,30,0.75,1,2483.6,742.52,603.1192461,3786,856.2830184
Scenario 34,Camp 6,6,30,0.75,1,1698.4,2074,412.6705219,3786,470
Scenario 34,Camp 7,6,30,0.75,1,2174.4,1628.42,528.1234025,3786,688
Scenario 34,Camp 1,6,30,0.75,1,428.4,2882.1,104.6334653,5048,104.6334653
Scenario 34,Camp 2,6,30,0.75,1,642.6,2860.68,156.5877791,5048,156.5877791
Scenario 34,Camp 3,6,30,0.75,1,1071,2817.84,260.4957371,5048,360
Scenario 34,Camp 4,6,30,0.75,1,4282.8,4500.96,1039.5115,5048,1770.778756
Scenario 34,Camp 5,6,30,0.75,1,2483.6,742.52,603.1192461,5048,1048
Scenario 34,Camp 6,6,30,0.75,1,1698.4,2074,412.6705219,5048,694
Scenario 34,Camp 7,6,30,0.75,1,2174.4,1628.42,528.1234025,5048,914
Scenario 34,Camp 1,6,30,0.75,1,428.4,2882.1,104.6334653,6310,158
Scenario 34,Camp 2,6,30,0.75,1,642.6,2860.68,156.5877791,6310,292
Scenario 34,Camp 3,6,30,0.75,1,1071,2817.84,260.4957371,6310,538
Scenario 34,Camp 4,6,30,0.75,1,4282.8,4500.96,1039.5115,6310,2172
Scenario 34,Camp 5,6,30,0.75,1,2483.6,742.52,603.1192461,6310,1196
Scenario 34,Camp 6,6,30,0.75,1,1698.4,2074,412.6705219,6310,866
Scenario 34,Camp 7,6,30,0.75,1,2174.4,1628.42,528.1234025,6310,1088
Scenario 35,Camp 1,6,40,0.75,1,428.4,2882.1,125.3174729,3786,125.3174729
Scenario 35,Camp 2,6,40,0.75,1,642.6,2860.68,187.5421473,3786,187.5421473
Scenario 35,Camp 3,6,40,0.75,1,1071,2817.84,311.9906942,3786,311.9906942
Scenario 35,Camp 4,6,40,0.75,1,4282.8,4500.96,1245.002771,3786,1245.002771
Scenario 35,Camp 5,6,40,0.75,1,2483.6,742.52,722.3442285,3786,789.3762701
Scenario 35,Camp 6,6,40,0.75,1,1698.4,2074,494.2474837,3786,494.2474837
Scenario 35,Camp 7,6,40,0.75,1,2174.4,1628.42,632.5231606,3786,632.5231606
Scenario 35,Camp 1,6,40,0.75,1,428.4,2882.1,125.3174729,5048,125.3174729
Scenario 35,Camp 2,6,40,0.75,1,642.6,2860.68,187.5421473,5048,187.5421473
Scenario 35,Camp 3,6,40,0.75,1,1071,2817.84,311.9906942,5048,311.9906942
Scenario 35,Camp 4,6,40,0.75,1,4282.8,4500.96,1245.002771,5048,1746
Scenario 35,Camp 5,6,40,0.75,1,2483.6,742.52,722.3442285,5048,1082
Scenario 35,Camp 6,6,40,0.75,1,1698.4,2074,494.2474837,5048,676
Scenario 35,Camp 7,6,40,0.75,1,2174.4,1628.42,632.5231606,5048,919.1496856
Scenario 35,Camp 1,6,40,0.75,1,428.4,2882.1,125.3174729,6310,125.3174729
Scenario 35,Camp 2,6,40,0.75,1,642.6,2860.68,187.5421473,6310,250
Scenario 35,Camp 3,6,40,0.75,1,1071,2817.84,311.9906942,6310,508
Scenario 35,Camp 4,6,40,0.75,1,4282.8,4500.96,1245.002771,6310,2196
Scenario 35,Camp 5,6,40,0.75,1,2483.6,742.52,722.3442285,6310,1248
Scenario 35,Camp 6,6,40,0.75,1,1698.4,2074,494.2474837,6310,868.6825271
Scenario 35,Camp 7,6,40,0.75,1,2174.4,1628.42,632.5231606,6310,1114
Scenario 36,Camp 1,6,50,0.75,1,428.4,2882.1,141.3612356,3786,128
Scenario 36,Camp 2,6,50,0.75,1,642.6,2860.68,211.5522206,3786,190
Scenario 36,Camp 3,6,50,0.75,1,1071,2817.84,351.933286,3786,318
Scenario 36,Camp 4,6,50,0.75,1,4282.8,4500.96,1404.394184,3786,1268
Scenario 36,Camp 5,6,50,0.75,1,2483.6,742.52,814.8223094,3786,736
Scenario 36,Camp 6,6,50,0.75,1,1698.4,2074,557.5234912,3786,502
Scenario 36,Camp 7,6,50,0.75,1,2174.4,1628.42,713.5019041,3786,644
Scenario 36,Camp 1,6,50,0.75,1,428.4,2882.1,141.3612356,5048,141.3612356
Scenario 36,Camp 2,6,50,0.75,1,642.6,2860.68,211.5522206,5048,211.5522206
Scenario 36,Camp 3,6,50,0.75,1,1071,2817.84,351.933286,5048,351.933286
Scenario 36,Camp 4,6,50,0.75,1,4282.8,4500.96,1404.394184,5048,1692
Scenario 36,Camp 5,6,50,0.75,1,2483.6,742.52,814.8223094,5048,1096
Scenario 36,Camp 6,6,50,0.75,1,1698.4,2074,557.5234912,5048,648
Scenario 36,Camp 7,6,50,0.75,1,2174.4,1628.42,713.5019041,5048,907.1532578
Scenario 36,Camp 1,6,50,0.75,1,428.4,2882.1,141.3612356,6310,141.3612356
Scenario 36,Camp 2,6,50,0.75,1,642.6,2860.68,211.5522206,6310,212
Scenario 36,Camp 3,6,50,0.75,1,1071,2817.84,351.933286,6310,480
Scenario 36,Camp 4,6,50,0.75,1,4282.8,4500.96,1404.394184,6310,2200
Scenario 36,Camp 5,6,50,0.75,1,2483.6,742.52,814.8223094,6310,1284
Scenario 36,Camp 6,6,50,0.75,1,1698.4,2074,557.5234912,6310,866
Scenario 36,Camp 7,6,50,0.75,1,2174.4,1628.42,713.5019041,6310,1126.638764
Scenario 37,Camp 1,1,20,0.25,2,428.4,2882.1,516.3837018,22716,1562
Scenario 37,Camp 2,1,20,0.25,2,642.6,2860.68,774.2747545,22716,1836
Scenario 37,Camp 3,1,20,0.25,2,1071,2817.84,1290.056766,22716,2380
Scenario 37,Camp 4,1,20,0.25,2,4282.8,4500.96,5156.976689,22716,7142
Scenario 37,Camp 5,1,20,0.25,2,2483.6,742.52,2990.788803,22716,3470
Scenario 37,Camp 6,1,20,0.25,2,1698.4,2074,2045.429338,22716,2934
Scenario 37,Camp 7,1,20,0.25,2,2174.4,1628.42,2618.520406,22716,3392
Scenario 37,Camp 1,1,20,0.25,2,428.4,2882.1,516.3837018,30288,2390
Scenario 37,Camp 2,1,20,0.25,2,642.6,2860.68,774.2747545,30288,2712
Scenario 37,Camp 3,1,20,0.25,2,1071,2817.84,1290.056766,30288,3352
Scenario 37,Camp 4,1,20,0.25,2,4282.8,4500.96,5156.976689,30288,9338
Scenario 37,Camp 5,1,20,0.25,2,2483.6,742.52,2990.788803,30288,4276
Scenario 37,Camp 6,1,20,0.25,2,1698.4,2074,2045.429338,30288,3878
Scenario 37,Camp 7,1,20,0.25,2,2174.4,1628.42,2618.520406,30288,4342
Scenario 37,Camp 1,1,20,0.25,2,428.4,2882.1,516.3837018,37860,3218
Scenario 37,Camp 2,1,20,0.25,2,642.6,2860.68,774.2747545,37860,3586
Scenario 37,Camp 3,1,20,0.25,2,1071,2817.84,1290.056766,37860,4324
Scenario 37,Camp 4,1,20,0.25,2,4282.8,4500.96,5156.976689,37860,11534
Scenario 37,Camp 5,1,20,0.25,2,2483.6,742.52,2990.788803,37860,5084
Scenario 37,Camp 6,1,20,0.25,2,1698.4,2074,2045.429338,37860,4820
Scenario 37,Camp 7,1,20,0.25,2,2174.4,1628.42,2618.520406,37860,5294
Scenario 38,Camp 1,1,30,0.25,2,428.4,2882.1,690.2876079,22716,1272
Scenario 38,Camp 2,1,30,0.25,2,642.6,2860.68,1035.029313,22716,1598
Scenario 38,Camp 3,1,30,0.25,2,1071,2817.84,1724.512598,22716,2246
Scenario 38,Camp 4,1,30,0.25,2,4282.8,4500.96,6893.705379,22716,7520
Scenario 38,Camp 5,1,30,0.25,2,2483.6,742.52,3998.004664,22716,3750
Scenario 38,Camp 6,1,30,0.25,2,1698.4,2074,2734.27399,22716,3046
Scenario 38,Camp 7,1,30,0.25,2,2174.4,1628.42,3500.366454,22716,3284
Scenario 38,Camp 1,1,30,0.25,2,428.4,2882.1,690.2876079,30288,2036
Scenario 38,Camp 2,1,30,0.25,2,642.6,2860.68,1035.029313,30288,2406
Scenario 38,Camp 3,1,30,0.25,2,1071,2817.84,1724.512598,30288,3146
Scenario 38,Camp 4,1,30,0.25,2,4282.8,4500.96,6893.705379,30288,9550
Scenario 38,Camp 5,1,30,0.25,2,2483.6,742.52,3998.004664,30288,4682
Scenario 38,Camp 6,1,30,0.25,2,1698.4,2074,2734.27399,30288,3918
Scenario 38,Camp 7,1,30,0.25,2,2174.4,1628.42,3500.366454,30288,4550
Scenario 38,Camp 1,1,30,0.25,2,428.4,2882.1,690.2876079,37860,2864
Scenario 38,Camp 2,1,30,0.25,2,642.6,2860.68,1035.029313,37860,3282
Scenario 38,Camp 3,1,30,0.25,2,1071,2817.84,1724.512598,37860,4118
Scenario 38,Camp 4,1,30,0.25,2,4282.8,4500.96,6893.705379,37860,11746
Scenario 38,Camp 5,1,30,0.25,2,2483.6,742.52,3998.004664,37860,5488
Scenario 38,Camp 6,1,30,0.25,2,1698.4,2074,2734.27399,37860,4860
Scenario 38,Camp 7,1,30,0.25,2,2174.4,1628.42,3500.366454,37860,5502
Scenario 39,Camp 1,1,40,0.25,2,428.4,2882.1,813.6743929,22716,1168
Scenario 39,Camp 2,1,40,0.25,2,642.6,2860.68,1220.037616,22716,1538
Scenario 39,Camp 3,1,40,0.25,2,1071,2817.84,2032.763916,22716,1830
Scenario 39,Camp 4,1,40,0.25,2,4282.8,4500.96,8125.933994,22716,7318
Scenario 39,Camp 5,1,40,0.25,2,2483.6,742.52,4712.635691,22716,4244
Scenario 39,Camp 6,1,40,0.25,2,1698.4,2074,3223.017049,22716,2902
Scenario 39,Camp 7,1,40,0.25,2,2174.4,1628.42,4126.046182,22716,3716
Scenario 39,Camp 1,1,40,0.25,2,428.4,2882.1,813.6743929,30288,1778
Scenario 39,Camp 2,1,40,0.25,2,642.6,2860.68,1220.037616,30288,2184
Scenario 39,Camp 3,1,40,0.25,2,1071,2817.84,2032.763916,30288,2994
Scenario 39,Camp 4,1,40,0.25,2,4282.8,4500.96,8125.933994,30288,9706
Scenario 39,Camp 5,1,40,0.25,2,2483.6,742.52,4712.635691,30288,4978
Scenario 39,Camp 6,1,40,0.25,2,1698.4,2074,3223.017049,30288,3946
Scenario 39,Camp 7,1,40,0.25,2,2174.4,1628.42,4126.046182,30288,4702
Scenario 39,Camp 1,1,40,0.25,2,428.4,2882.1,813.6743929,37860,2604
Scenario 39,Camp 2,1,40,0.25,2,642.6,2860.68,1220.037616,37860,3060
Scenario 39,Camp 3,1,40,0.25,2,1071,2817.84,2032.763916,37860,3966
Scenario 39,Camp 4,1,40,0.25,2,4282.8,4500.96,8125.933994,37860,11902
Scenario 39,Camp 5,1,40,0.25,2,2483.6,742.52,4712.635691,37860,5784
Scenario 39,Camp 6,1,40,0.25,2,1698.4,2074,3223.017049,37860,4890
Scenario 39,Camp 7,1,40,0.25,2,2174.4,1628.42,4126.046182,37860,5654
Scenario 4,Camp 1,1,50,0.25,1,428.4,2882.1,1206.67131,22716,762
Scenario 4,Camp 2,1,50,0.25,1,642.6,2860.68,1809.304067,22716,1142
Scenario 4,Camp 3,1,50,0.25,1,1071,2817.84,3014.569364,22716,1904
Scenario 4,Camp 4,1,50,0.25,1,4282.8,4500.96,12050.68207,22716,7612
Scenario 4,Camp 5,1,50,0.25,1,2483.6,742.52,6988.793467,22716,4414
Scenario 4,Camp 6,1,50,0.25,1,1698.4,2074,4779.703329,22716,3018
Scenario 4,Camp 7,1,50,0.25,1,2174.4,1628.42,6118.88686,22716,3864
Scenario 4,Camp 1,1,50,0.25,1,428.4,2882.1,1206.67131,30288,1016
Scenario 4,Camp 2,1,50,0.25,1,642.6,2860.68,1809.304067,30288,1524
Scenario 4,Camp 3,1,50,0.25,1,1071,2817.84,3014.569364,30288,2538
Scenario 4,Camp 4,1,50,0.25,1,4282.8,4500.96,12050.68207,30288,10148
Scenario 4,Camp 5,1,50,0.25,1,2483.6,742.52,6988.793467,30288,5886
Scenario 4,Camp 6,1,50,0.25,1,1698.4,2074,4779.703329,30288,4024
Scenario 4,Camp 7,1,50,0.25,1,2174.4,1628.42,6118.88686,30288,5152
Scenario 4,Camp 1,1,50,0.25,1,428.4,2882.1,1206.67131,37860,2346
Scenario 4,Camp 2,1,50,0.25,1,642.6,2860.68,1809.304067,37860,2920
Scenario 4,Camp 3,1,50,0.25,1,1071,2817.84,3014.569364,37860,4058
Scenario 4,Camp 4,1,50,0.25,1,4282.8,4500.96,12050.68207,37860,11074
Scenario 4,Camp 5,1,50,0.25,1,2483.6,742.52,6988.793467,37860,6422
Scenario 4,Camp 6,1,50,0.25,1,1698.4,2074,4779.703329,37860,5418
Scenario 4,Camp 7,1,50,0.25,1,2174.4,1628.42,6118.88686,37860,5622
Scenario 40,Camp 1,1,50,0.25,2,428.4,2882.1,909.3806187,22716,762
Scenario 40,Camp 2,1,50,0.25,2,642.6,2860.68,1363.541205,22716,1142
Scenario 40,Camp 3,1,50,0.25,2,1071,2817.84,2271.862214,22716,1904
Scenario 40,Camp 4,1,50,0.25,2,4282.8,4500.96,9081.724763,22716,7612
Scenario 40,Camp 5,1,50,0.25,2,2483.6,742.52,5266.946579,22716,4414
Scenario 40,Camp 6,1,50,0.25,2,1698.4,2074,3602.115618,22716,3018
Scenario 40,Camp 7,1,50,0.25,2,2174.4,1628.42,4611.361084,22716,3864
Scenario 40,Camp 1,1,50,0.25,2,428.4,2882.1,909.3806187,30288,1618
Scenario 40,Camp 2,1,50,0.25,2,642.6,2860.68,1363.541205,30288,2102
Scenario 40,Camp 3,1,50,0.25,2,1071,2817.84,2271.862214,30288,2984
Scenario 40,Camp 4,1,50,0.25,2,4282.8,4500.96,9081.724763,30288,10064
Scenario 40,Camp 5,1,50,0.25,2,2483.6,742.52,5266.946579,30288,5064
Scenario 40,Camp 6,1,50,0.25,2,1698.4,2074,3602.115618,30288,4022
Scenario 40,Camp 7,1,50,0.25,2,2174.4,1628.42,4611.361084,30288,4434
Scenario 40,Camp 1,1,50,0.25,2,428.4,2882.1,909.3806187,37860,2400
Scenario 40,Camp 2,1,50,0.25,2,642.6,2860.68,1363.541205,37860,2884
Scenario 40,Camp 3,1,50,0.25,2,1071,2817.84,2271.862214,37860,3846
Scenario 40,Camp 4,1,50,0.25,2,4282.8,4500.96,9081.724763,37860,12024
Scenario 40,Camp 5,1,50,0.25,2,2483.6,742.52,5266.946579,37860,6020
Scenario 40,Camp 6,1,50,0.25,2,1698.4,2074,3602.115618,37860,4912
Scenario 40,Camp 7,1,50,0.25,2,2174.4,1628.42,4611.361084,37860,5774
Scenario 41,Camp 1,2,20,0.25,2,428.4,2882.1,76.57797202,11358,780
Scenario 41,Camp 2,2,20,0.25,2,642.6,2860.68,114.7779046,11358,922
Scenario 41,Camp 3,2,20,0.25,2,1071,2817.84,191.1777145,11358,1200
Scenario 41,Camp 4,2,20,0.25,2,4282.8,4500.96,763.9620485,11358,3582
Scenario 41,Camp 5,2,20,0.25,2,2483.6,742.52,443.0972589,11358,1708
Scenario 41,Camp 6,2,20,0.25,2,1698.4,2074,303.0666649,11358,1474
Scenario 41,Camp 7,2,20,0.25,2,2174.4,1628.42,387.9553092,11358,1692
Scenario 41,Camp 1,2,20,0.25,2,428.4,2882.1,76.57797202,15144,1194
Scenario 41,Camp 2,2,20,0.25,2,642.6,2860.68,114.7779046,15144,1360
Scenario 41,Camp 3,2,20,0.25,2,1071,2817.84,191.1777145,15144,1686
Scenario 41,Camp 4,2,20,0.25,2,4282.8,4500.96,763.9620485,15144,4678
Scenario 41,Camp 5,2,20,0.25,2,2483.6,742.52,443.0972589,15144,2112
Scenario 41,Camp 6,2,20,0.25,2,1698.4,2074,303.0666649,15144,1946
Scenario 41,Camp 7,2,20,0.25,2,2174.4,1628.42,387.9553092,15144,2168
Scenario 41,Camp 1,2,20,0.25,2,428.4,2882.1,76.57797202,18930,1608
Scenario 41,Camp 2,2,20,0.25,2,642.6,2860.68,114.7779046,18930,1798
Scenario 41,Camp 3,2,20,0.25,2,1071,2817.84,191.1777145,18930,2172
Scenario 41,Camp 4,2,20,0.25,2,4282.8,4500.96,763.9620485,18930,5776
Scenario 41,Camp 5,2,20,0.25,2,2483.6,742.52,443.0972589,18930,2514
